Age,BusinessTravel,DailyRate,Department,DistanceFromHome,Education,EducationField,EmployeeCount,EmployeeNumber,EnvironmentSatisfaction,Gender,HourlyRate,JobInvolvement,JobLevel,JobRole,JobSatisfaction,MaritalStatus,MonthlyIncome,MonthlyRate,NumCompaniesWorked,OverTime,PercentSalaryHike,PerformanceRating,RelationshipSatisfaction,StandardHours,StockOptionLevel,TotalWorkingYears,TrainingTimesLastYear,WorkLifeBalance,YearsAtCompany,YearsInCurrentRole,YearsSinceLastPromotion,YearsWithCurrManager,Attrition
39,1,711,1,4,3,1,1,1633,1,0,81,3,2,3,3,0,5042,3140,0,0,13,3,4,80,0,10,2,1,9,2,3,8,0
45,1,1329,1,2,2,4,1,1635,4,0,59,2,2,3,4,2,5770,5388,1,0,19,3,1,80,2,10,3,3,10,7,3,9,0
38,1,397,1,2,2,1,1,1638,4,0,54,2,3,3,3,1,7756,14199,3,1,19,3,4,80,1,10,6,4,5,4,0,2,0
35,1,737,0,10,3,1,1,1639,4,1,55,2,3,0,1,1,10306,21530,9,0,17,3,3,80,0,15,3,3,13,12,6,0,1
37,1,1470,1,10,3,1,1,1640,2,0,71,3,1,1,2,1,3936,9953,1,0,11,3,1,80,1,8,2,1,8,4,7,7,0
40,1,448,1,16,3,0,1,1641,3,0,84,3,3,3,4,0,7945,19948,6,1,15,3,4,80,0,18,2,2,4,2,3,3,0
44,1,602,2,1,5,5,1,1642,1,1,37,3,2,8,4,1,5743,10503,4,1,11,3,3,80,0,14,3,3,10,7,0,2,0
48,1,365,1,4,5,1,1,1644,3,1,89,2,4,4,4,1,15202,5602,2,0,25,4,2,80,1,23,3,3,2,2,2,2,0
35,1,763,0,15,2,1,1,1645,1,1,59,1,2,0,4,2,5440,22098,6,1,14,3,4,80,2,7,2,2,2,2,2,2,1
24,1,567,1,2,1,3,1,1646,1,0,32,3,1,1,4,0,3760,17218,1,1,13,3,3,80,0,6,2,3,6,3,1,3,0
27,1,486,1,8,3,1,1,1647,2,0,86,4,1,1,3,1,3517,22490,7,0,17,3,1,80,0,5,0,3,3,2,0,2,0
27,1,591,1,2,3,1,1,1648,4,1,87,3,1,1,4,0,2580,6297,2,0,13,3,3,80,0,6,0,2,4,2,1,2,0
40,1,1329,1,7,3,0,1,1649,1,1,73,3,1,2,1,0,2166,3339,3,1,14,3,2,80,0,10,3,1,4,2,0,3,1
29,1,469,0,10,3,1,1,1650,3,1,42,2,2,0,3,0,5869,23413,9,0,11,3,3,80,0,8,2,3,5,2,1,4,0
36,1,711,1,5,4,0,1,1651,2,0,42,3,3,7,1,1,8008,22792,4,0,12,3,3,80,2,9,6,3,3,2,0,2,0
25,1,772,1,2,1,0,1,1653,4,1,77,4,2,3,3,2,5206,4973,1,0,17,3,3,80,2,7,6,3,7,7,0,7,0
39,1,492,1,12,3,1,1,1654,4,1,66,3,2,3,2,1,5295,7693,4,0,21,4,3,80,0,7,3,3,5,4,1,0,0
49,1,301,1,22,4,4,1,1655,1,0,72,3,4,6,2,1,16413,3498,3,0,16,3,2,80,2,27,2,3,4,2,1,2,0
50,1,813,1,17,5,0,1,1656,4,0,50,2,3,6,1,2,13269,21981,5,0,15,3,3,80,3,19,3,3,14,11,1,11,0
20,1,1141,0,2,3,1,1,1657,3,0,31,3,1,5,3,0,2783,13251,1,0,19,3,1,80,0,2,3,3,2,2,2,2,0
34,1,1130,1,3,3,0,1,1658,4,0,66,3,2,1,2,2,5433,19332,1,0,12,3,3,80,1,11,2,3,11,8,7,9,0
36,1,311,1,7,3,0,1,1659,1,1,77,3,1,2,2,0,2013,10950,2,0,11,3,3,80,0,15,4,3,4,3,1,3,0
49,1,465,1,6,1,0,1,1661,3,0,41,2,4,7,3,1,13966,11652,2,1,19,3,2,80,1,30,3,3,15,11,2,12,0
36,0,894,1,1,4,1,1,1662,4,0,33,2,2,3,3,1,4374,15411,0,0,15,3,3,80,0,4,6,3,3,2,1,2,0
36,1,1040,1,3,2,0,1,1664,4,1,79,4,2,7,1,2,6842,26308,6,0,20,4,1,80,1,13,3,3,5,4,0,4,0
54,1,584,1,22,5,1,1,1665,2,0,91,3,4,4,3,1,17426,18685,3,0,25,4,3,80,1,36,6,3,10,8,4,7,0
43,1,1291,1,15,2,0,1,1666,3,1,65,2,4,6,3,1,17603,3525,1,0,24,4,1,80,1,14,3,3,14,10,6,11,0
35,1,880,0,12,4,4,1,1667,4,1,36,3,2,0,4,0,4581,10414,3,1,24,4,1,80,0,13,2,4,11,9,6,7,1
38,1,1189,1,1,3,0,1,1668,4,1,90,3,2,1,4,1,4735,9867,7,0,15,3,4,80,2,19,4,4,13,11,2,9,0
29,1,991,0,5,3,1,1,1669,1,1,43,2,2,0,2,2,4187,3356,1,1,13,3,2,80,1,10,3,2,10,0,0,9,0
33,1,392,0,2,4,1,1,1670,4,1,93,3,2,0,4,2,5505,3921,1,0,14,3,3,80,2,6,5,3,6,2,0,4,0
32,1,977,1,2,3,1,1,1671,4,1,45,3,2,1,2,2,5470,25518,0,0,13,3,3,80,2,10,4,2,9,5,1,6,0
31,1,1112,0,5,4,0,1,1673,1,0,67,3,2,0,4,1,5476,22589,1,0,11,3,1,80,2,10,2,3,10,0,0,2,0
49,1,464,1,16,3,1,1,1674,4,0,74,3,1,2,1,2,2587,24941,4,1,16,3,2,80,1,17,2,2,2,2,2,2,0
38,1,148,1,2,3,1,1,1675,4,0,42,2,1,2,2,0,2440,23826,1,0,22,4,2,80,0,4,3,3,4,3,3,3,0
47,1,1225,0,2,4,0,1,1676,2,0,47,4,4,4,2,2,15972,21086,6,0,14,3,3,80,3,29,2,3,3,2,1,2,0
49,1,809,1,1,3,0,1,1677,3,1,36,3,4,4,3,0,15379,22384,4,0,14,3,1,80,0,23,2,3,8,7,0,0,0
41,1,1206,0,23,2,0,1,1678,4,1,80,3,3,0,3,0,7082,11591,3,1,16,3,4,80,0,21,2,3,2,0,0,2,0
20,1,727,0,9,1,0,1,1680,4,1,54,3,1,5,1,0,2728,21082,1,0,11,3,1,80,0,2,3,3,2,2,0,2,0
33,0,530,0,16,3,0,1,1681,3,0,36,3,2,0,4,2,5368,16130,1,1,25,4,3,80,1,7,2,3,6,5,1,2,0
36,1,1351,1,26,4,0,1,1682,1,1,80,3,2,7,3,1,5347,7419,6,0,14,3,2,80,2,10,2,2,3,2,0,2,0
44,1,528,2,1,3,0,1,1683,3,0,44,3,1,8,4,2,3195,4167,4,1,18,3,1,80,3,8,2,3,2,2,2,2,0
23,1,1320,1,8,1,1,1,1684,4,1,93,2,1,2,3,0,3989,20586,1,1,11,3,1,80,0,5,2,3,5,4,1,2,1
38,1,1495,1,4,2,1,1,1687,4,0,87,3,1,2,3,1,3306,26176,7,0,19,3,4,80,1,7,5,2,0,0,0,0,0
53,1,1395,1,24,4,1,1,1689,2,1,48,4,3,7,4,1,7005,3458,3,0,15,3,3,80,0,11,2,3,4,3,1,2,0
48,1,708,0,7,2,1,1,1691,4,0,95,3,1,5,3,1,2655,11740,2,1,11,3,3,80,2,19,3,3,9,7,7,7,1
32,1,1259,1,2,4,0,1,1692,4,1,95,3,1,2,2,0,1393,24852,1,0,12,3,1,80,0,1,2,3,1,0,0,0,1
26,0,786,1,7,3,1,1,1693,4,1,76,3,1,2,4,0,2570,11925,1,0,20,4,3,80,0,7,5,3,7,7,5,7,0
55,1,1441,1,22,3,3,1,1694,1,1,94,2,1,1,2,2,3537,23737,5,0,12,3,4,80,1,8,1,3,4,2,1,2,0
34,1,1157,1,5,2,1,1,1696,2,1,57,2,2,2,4,1,3986,11912,1,0,14,3,3,80,1,15,3,4,15,10,4,13,0
60,1,370,1,1,4,1,1,1697,3,1,92,1,3,7,4,2,10883,20467,3,0,20,4,3,80,1,19,2,4,1,0,0,0,0
33,1,267,1,21,3,1,1,1698,2,1,79,4,1,2,2,1,2028,13637,1,0,18,3,4,80,3,14,6,3,14,11,2,13,0
37,1,1278,0,1,4,1,1,1700,3,1,31,1,2,0,4,2,9525,7677,1,0,14,3,3,80,2,6,2,2,6,3,1,3,0
34,1,678,1,19,3,0,1,1701,2,0,35,2,1,1,4,1,2929,20338,1,0,12,3,2,80,0,10,3,3,10,9,8,7,0
23,1,427,0,7,3,0,1,1702,3,1,99,3,1,5,4,2,2275,25103,1,1,21,4,2,80,1,3,2,3,3,2,0,2,1
44,1,921,1,2,3,0,1,1703,3,0,96,4,3,7,4,1,7879,14810,1,1,19,3,2,80,1,9,2,3,8,7,6,7,0
35,1,146,1,2,4,1,1,1704,1,1,79,2,1,1,4,0,4930,13970,0,1,14,3,3,80,0,6,2,4,5,4,1,4,0
43,1,1179,0,2,3,1,1,1706,4,1,73,3,2,0,4,1,7847,6069,1,1,17,3,1,80,1,10,3,3,10,9,8,8,0
24,1,581,1,9,3,1,1,1707,3,1,62,4,1,1,3,1,4401,17616,1,0,16,3,4,80,1,5,1,3,5,3,0,4,0
41,1,918,0,6,3,2,1,1708,4,1,35,3,3,0,3,0,9241,15869,1,0,12,3,2,80,0,10,3,3,10,8,8,7,0
29,1,1082,1,9,4,1,1,1709,4,0,43,3,1,2,3,1,2974,25412,9,0,17,3,3,80,1,9,2,3,5,3,1,2,0
36,1,530,0,2,4,0,1,1710,3,0,51,3,2,5,4,0,4502,7439,3,0,15,3,3,80,0,17,2,2,13,7,6,7,0
45,0,1238,1,1,1,0,1,1712,3,1,74,2,3,7,3,1,10748,3395,3,0,23,4,4,80,1,25,3,2,23,15,14,4,0
24,1,240,2,22,1,5,1,1714,4,1,58,1,1,8,3,1,1555,11585,1,0,11,3,3,80,1,1,2,3,1,0,0,0,1
47,1,1093,0,9,3,0,1,1716,3,1,82,1,4,0,3,1,12936,24164,7,0,11,3,3,80,0,25,3,1,23,5,14,10,1
26,1,390,1,17,4,1,1,1718,4,1,62,1,1,2,3,1,2305,6217,1,0,15,3,3,80,3,3,3,4,3,2,0,2,0
45,1,1005,1,28,2,3,1,1719,4,0,48,2,4,6,2,0,16704,17119,1,0,11,3,3,80,0,21,2,3,21,6,8,6,0
32,1,585,1,10,3,0,1,1720,1,1,56,3,1,1,3,1,3433,17360,6,0,13,3,1,80,1,10,3,2,5,2,1,3,0
31,1,741,1,2,4,0,1,1721,2,1,69,3,1,2,3,1,3477,18103,1,0,14,3,4,80,1,6,2,4,5,2,0,3,0
41,0,552,2,4,3,5,1,1722,3,1,60,1,2,8,2,1,6430,20794,6,0,19,3,2,80,1,10,4,3,3,2,1,2,0
40,1,369,1,8,2,0,1,1724,2,0,92,3,2,3,1,1,6516,5041,2,1,16,3,2,80,1,18,3,3,1,0,0,0,0
24,1,506,1,29,1,1,1,1725,2,1,91,3,1,2,1,2,3907,3622,1,0,13,3,2,80,3,6,2,4,6,2,1,2,0
46,1,717,1,13,4,0,1,1727,3,1,34,3,2,7,2,0,5562,9697,6,0,14,3,4,80,0,19,3,3,10,7,0,9,0
35,1,1370,1,27,4,0,1,1728,4,1,49,3,2,3,3,1,6883,5151,2,0,16,3,2,80,1,17,3,3,7,7,0,7,0
30,1,793,1,16,1,0,1,1729,2,1,33,3,1,1,4,1,2862,3811,1,0,12,3,2,80,1,10,2,2,10,0,0,8,0
47,0,543,0,2,4,2,1,1731,3,1,87,3,2,0,2,1,4978,3536,7,0,11,3,4,80,1,4,3,1,1,0,0,0,0
46,1,1277,0,2,3,0,1,1732,3,1,74,3,3,0,4,2,10368,5596,4,1,12,3,2,80,1,13,5,2,10,6,0,3,0
36,1,1456,0,13,5,2,1,1733,2,1,96,2,2,0,1,2,6134,8658,5,1,13,3,2,80,3,16,3,3,2,2,2,2,1
32,1,964,0,1,2,0,1,1734,1,1,34,1,2,0,2,0,6735,12147,6,0,15,3,2,80,0,10,2,3,0,0,0,0,1
23,1,160,1,4,1,1,1,1735,3,0,51,3,1,2,2,0,3295,12862,1,0,13,3,3,80,0,3,3,1,3,2,1,2,0
31,1,163,1,24,1,3,1,1736,4,0,30,3,2,3,4,0,5238,6670,2,0,20,4,4,80,0,9,3,2,5,4,1,4,0
39,0,792,1,1,3,0,1,1737,4,1,77,3,2,2,4,1,6472,8989,1,1,15,3,4,80,1,9,2,3,9,8,5,8,0
32,1,371,0,19,3,0,1,1739,4,1,80,1,3,0,3,1,9610,3840,3,0,13,3,3,80,1,10,2,1,4,3,0,2,0
40,1,611,0,7,4,1,1,1740,2,1,88,3,5,4,2,0,19833,4349,1,0,14,3,2,80,0,21,3,2,21,8,12,8,0
45,1,176,2,4,3,0,1,1744,3,0,56,1,3,8,3,1,9756,6595,4,0,21,4,3,80,2,9,2,4,5,0,0,3,0
30,1,1312,1,2,4,3,1,1745,4,0,78,2,1,1,1,0,4968,26427,0,0,16,3,4,80,0,10,2,3,9,7,0,7,0
24,1,897,2,10,3,1,1,1746,1,1,59,3,1,8,4,1,2145,2097,0,0,14,3,4,80,1,3,2,3,2,2,2,1,0
30,1,600,2,8,3,5,1,1747,3,0,66,2,1,8,4,2,2180,9732,6,0,11,3,3,80,1,6,0,2,4,2,1,2,1
31,1,1003,0,5,3,3,1,1749,1,1,51,3,2,0,3,1,8346,20943,1,0,19,3,3,80,1,6,3,3,5,2,0,2,0
27,1,1054,1,8,3,1,1,1751,3,0,67,3,1,1,4,0,3445,6152,1,0,11,3,3,80,0,6,5,2,6,2,1,4,0
29,1,428,0,9,3,2,1,1752,2,0,52,1,1,5,2,0,2760,14630,1,0,13,3,3,80,0,2,3,3,2,2,2,2,1
29,1,461,1,1,3,0,1,1753,4,1,70,4,2,7,3,0,6294,23060,8,1,12,3,4,80,0,10,5,4,3,2,0,2,0
30,1,979,0,15,2,2,1,1754,3,1,94,2,3,0,1,2,7140,3088,2,0,11,3,1,80,1,12,2,3,7,7,1,7,0
34,1,181,1,2,4,1,1,1755,4,1,97,4,1,1,4,1,2932,5586,0,1,14,3,1,80,3,6,3,3,5,0,1,2,0
33,0,1283,0,2,3,2,1,1756,4,0,62,3,2,0,2,0,5147,10697,8,0,15,3,4,80,0,13,2,2,11,7,1,7,0
49,1,1313,0,11,4,2,1,1757,4,0,80,3,2,0,4,0,4507,8191,3,0,12,3,3,80,0,8,1,4,5,1,0,4,0
33,1,211,0,16,3,0,1,1758,1,0,74,3,3,0,1,0,8564,10092,2,1,20,4,3,80,0,11,2,2,0,0,0,0,1
38,1,594,1,2,2,1,1,1760,3,0,75,2,1,2,2,1,2468,15963,4,0,14,3,2,80,1,9,4,2,6,1,0,5,0
31,1,1079,0,16,4,2,1,1761,1,1,70,3,3,0,3,1,8161,19002,2,0,13,3,1,80,3,10,2,3,1,0,0,0,1
29,1,590,1,4,3,3,1,1762,4,0,91,2,1,1,1,2,2109,10007,1,0,13,3,3,80,1,1,2,3,1,0,0,0,0
30,1,305,1,16,3,0,1,1763,3,1,58,4,2,7,3,1,5294,9128,3,0,16,3,3,80,1,10,3,3,7,0,1,7,0
32,0,953,1,5,4,3,1,1764,2,1,65,3,1,1,2,0,2718,17674,2,0,14,3,2,80,0,12,3,3,7,7,0,7,0
38,1,833,1,18,3,1,1,1766,2,1,60,1,2,7,4,1,5811,24539,3,1,16,3,3,80,1,15,2,3,1,0,1,0,0
43,1,807,1,17,3,3,1,1767,3,1,38,2,1,1,3,1,2437,15587,9,1,16,3,4,80,1,6,4,3,1,0,0,0,1
42,1,855,1,12,3,1,1,1768,2,1,57,3,1,2,2,2,2766,8952,8,0,22,4,2,80,3,7,6,2,5,3,0,4,0
55,1,478,1,2,3,1,1,1770,3,1,60,2,5,6,1,1,19038,19805,8,0,12,3,2,80,3,34,2,3,1,0,0,0,0
33,0,775,1,4,3,3,1,1771,4,1,90,3,2,1,2,2,3055,6194,5,0,15,3,4,80,2,11,2,2,9,8,1,7,0
41,1,548,1,9,4,0,1,1772,3,1,94,3,1,2,1,2,2289,20520,1,0,20,4,2,80,2,5,2,3,5,3,0,4,0
34,0,1375,0,10,3,0,1,1774,4,1,87,3,2,0,3,2,4001,12313,1,1,14,3,3,80,1,15,3,3,15,14,0,7,0
53,0,661,1,1,4,1,1,1775,1,0,60,2,4,3,3,1,12965,22308,4,1,20,4,4,80,3,27,2,2,3,2,0,2,0
43,1,244,2,2,3,0,1,1778,2,1,97,3,1,8,4,0,3539,5033,0,0,13,3,2,80,0,10,5,3,9,7,1,8,0
34,1,511,0,3,2,0,1,1779,4,0,32,1,2,0,4,0,6029,25353,5,0,12,3,1,80,0,6,3,3,2,2,2,2,0
21,1,337,0,7,1,2,1,1780,2,1,31,3,1,5,2,0,2679,4567,1,0,13,3,2,80,0,1,3,3,1,0,1,0,1
38,1,1153,1,6,2,4,1,1782,4,0,40,2,1,2,3,1,3702,16376,1,0,11,3,2,80,1,5,3,3,5,4,0,4,0
22,1,1294,1,8,1,1,1,1783,3,0,79,3,1,2,1,1,2398,15999,1,1,17,3,3,80,0,1,6,3,1,0,0,0,1
31,1,196,0,29,4,2,1,1784,1,0,91,2,2,0,4,1,5468,13402,1,0,14,3,1,80,2,13,3,3,12,7,5,7,0
51,1,942,1,3,3,3,1,1786,1,0,53,3,3,4,3,1,13116,22984,2,0,11,3,4,80,0,15,2,3,2,2,2,2,0
37,1,589,0,9,2,2,1,1787,2,1,46,2,2,0,2,1,4189,8800,1,0,14,3,1,80,2,5,2,3,5,2,0,3,0
46,1,734,1,2,4,1,1,1789,3,1,46,3,5,6,4,2,19328,14218,7,1,17,3,3,80,1,24,3,3,2,1,2,2,0
36,1,1383,1,10,3,0,1,1790,4,1,90,3,3,7,1,1,8321,25949,7,1,13,3,4,80,1,15,1,3,12,8,5,7,0
44,1,429,1,1,2,1,1,1792,3,1,99,3,1,1,2,2,2342,11092,1,1,12,3,3,80,3,6,2,2,5,3,2,3,1
37,1,1239,2,8,2,4,1,1794,3,1,89,3,2,8,2,2,4071,12832,2,0,13,3,3,80,0,19,4,2,10,0,4,7,0
35,1,303,0,27,3,0,1,1797,3,1,84,3,2,0,4,0,5813,13492,1,1,18,3,4,80,0,10,2,3,10,7,7,7,1
33,1,867,1,8,4,0,1,1798,4,1,90,4,1,1,1,1,3143,6076,6,0,19,3,2,80,1,14,1,3,10,8,7,6,0
28,1,1181,1,1,3,0,1,1799,3,1,82,3,1,1,4,1,2044,5531,1,0,11,3,3,80,1,5,6,4,5,3,0,3,0
39,1,1253,1,10,1,1,1,1800,3,1,65,3,3,6,3,0,13464,7914,7,0,21,4,3,80,0,9,3,3,4,3,2,2,0
46,0,849,0,26,2,0,1,1801,2,1,98,2,2,0,2,0,7991,25166,8,0,15,3,3,80,0,6,3,3,2,2,2,2,0
40,1,616,1,2,2,0,1,1802,3,0,99,3,1,2,1,1,3377,25605,4,0,17,3,4,80,1,7,5,2,4,3,0,2,0
42,1,1128,1,13,3,1,1,1803,2,1,95,4,2,7,1,1,5538,5696,5,0,18,3,3,80,2,10,2,2,0,0,0,0,0
35,0,1180,1,2,2,1,1,1804,2,1,90,3,2,3,4,2,5762,24442,2,0,14,3,3,80,1,15,6,3,7,7,1,7,0
38,0,1336,2,2,3,5,1,1805,1,1,100,3,1,8,2,2,2592,7129,5,0,13,3,4,80,3,13,3,3,11,10,3,8,0
34,1,234,1,9,4,0,1,1807,4,1,93,3,2,2,1,1,5346,6208,4,0,17,3,3,80,1,11,3,2,7,1,0,7,1
37,1,370,1,10,4,1,1,1809,4,1,58,3,2,3,1,0,4213,4992,1,0,15,3,2,80,0,10,4,1,10,3,0,8,1
39,1,766,0,20,3,0,1,1812,3,1,83,3,2,0,4,2,4127,19188,2,0,18,3,4,80,1,7,6,3,2,1,2,2,0
43,0,343,1,9,3,0,1,1813,1,1,52,3,1,1,3,0,2438,24978,4,0,13,3,3,80,0,7,2,2,3,2,1,2,0
41,1,447,1,5,3,0,1,1814,2,1,85,4,2,7,2,0,6870,15530,3,0,12,3,1,80,0,11,3,1,3,2,1,2,0
41,1,796,0,4,1,2,1,1815,3,0,81,3,3,0,3,2,10447,26458,0,1,13,3,4,80,1,23,3,4,22,14,13,5,0
30,1,1092,1,10,3,1,1,1816,1,0,64,3,3,3,3,0,9667,2739,9,0,14,3,2,80,0,9,3,3,7,7,0,2,0
26,1,920,2,20,2,1,1,1818,4,0,69,3,1,8,2,1,2148,6889,0,1,11,3,3,80,0,6,3,3,5,1,1,4,1
46,1,261,1,21,2,1,1,1821,4,0,66,3,2,7,2,1,8926,10842,4,0,22,4,4,80,1,13,2,4,9,7,3,7,1
40,1,1194,1,1,3,0,1,1822,3,0,52,3,2,7,4,2,6513,9060,4,0,17,3,4,80,1,12,3,3,5,3,0,3,0
34,1,810,0,8,2,3,1,1823,2,1,92,4,2,0,3,1,6799,22128,1,0,21,4,3,80,2,10,5,3,10,8,4,8,0
58,0,350,0,2,3,1,1,1824,2,1,52,3,4,4,2,2,16291,22577,4,0,22,4,4,80,1,37,0,2,16,9,14,14,0
35,1,185,1,23,4,1,1,1826,2,1,91,1,1,2,3,1,2705,9696,0,0,16,3,2,80,1,6,2,4,5,4,0,3,0
47,1,1001,1,4,3,0,1,1827,3,0,92,2,3,3,2,2,10333,19271,8,1,12,3,3,80,1,28,4,3,22,11,14,10,0
40,1,750,1,12,3,0,1,1829,2,0,47,3,2,7,1,2,4448,10748,2,0,12,3,2,80,1,15,3,3,7,4,7,7,0
54,1,431,1,7,4,1,1,1830,4,0,68,3,2,1,4,1,6854,15696,4,0,15,3,2,80,1,14,2,2,7,1,1,7,0
31,1,1125,0,7,4,2,1,1833,1,0,68,3,3,0,1,1,9637,8277,2,0,14,3,4,80,2,9,3,3,3,2,2,2,0
28,1,1217,1,1,3,1,1,1834,3,0,67,3,1,1,1,1,3591,12719,1,0,25,4,3,80,1,3,3,3,3,2,1,2,0
38,1,723,0,2,4,2,1,1835,2,0,77,1,2,5,4,1,5405,4244,2,1,20,4,1,80,2,20,4,2,4,2,0,3,0
26,1,572,0,10,3,1,1,1836,3,1,46,3,2,0,4,0,4684,9125,1,0,13,3,1,80,0,5,4,3,5,3,1,2,0
58,1,1216,1,15,4,0,1,1837,1,1,87,3,4,6,3,1,15787,21624,2,1,14,3,2,80,0,23,3,3,2,2,2,2,0
18,0,1431,1,14,3,1,1,1839,2,0,33,3,1,1,3,0,1514,8018,1,0,16,3,3,80,0,0,4,1,0,0,0,0,0
31,1,359,2,18,5,5,1,1842,4,1,89,4,1,8,1,1,2956,21495,0,0,17,3,3,80,0,2,4,3,1,0,0,0,1
29,1,350,2,13,3,5,1,1844,1,1,56,2,1,8,1,2,2335,3157,4,1,15,3,4,80,3,4,3,3,2,2,2,0,1
45,0,589,0,2,4,0,1,1845,3,0,67,3,2,0,3,1,5154,19665,4,0,22,4,2,80,2,10,3,4,8,7,5,7,0
36,1,430,1,2,4,4,1,1847,4,0,73,3,2,1,2,1,6962,19573,4,1,22,4,4,80,1,15,2,3,1,0,0,0,0
43,1,1422,0,2,4,0,1,1849,1,1,92,3,2,0,4,1,5675,19246,1,0,20,4,3,80,1,7,5,3,7,7,7,7,0
27,1,1297,1,5,2,0,1,1850,4,0,53,3,1,2,4,0,2379,19826,0,1,14,3,3,80,0,6,3,2,5,4,0,2,0
29,1,574,1,20,1,1,1,1852,4,1,40,3,1,2,4,1,3812,7003,1,0,13,3,2,80,0,11,3,4,11,8,3,10,0
32,1,1318,0,10,4,2,1,1853,4,1,79,3,2,0,4,0,4648,26075,8,0,13,3,3,80,0,4,2,4,0,0,0,0,0
42,0,355,1,10,4,3,1,1854,3,1,38,3,1,1,3,1,2936,6161,3,0,22,4,2,80,2,10,1,2,6,3,3,3,0
47,1,207,1,9,4,0,1,1856,2,0,64,3,1,2,3,0,2105,5411,4,0,12,3,3,80,0,7,2,3,2,2,2,0,0
46,1,706,1,2,2,0,1,1857,4,1,82,3,3,3,4,2,8578,19989,3,0,14,3,3,80,1,12,4,2,9,8,4,7,0
28,0,280,2,1,2,0,1,1858,3,1,43,3,1,8,4,2,2706,10494,1,0,15,3,2,80,1,3,2,3,3,2,2,2,0
29,1,726,1,29,1,0,1,1859,4,1,93,1,2,7,3,2,6384,21143,8,0,17,3,4,80,2,11,3,3,7,0,1,6,0
42,1,1142,1,8,3,0,1,1860,4,1,81,3,1,2,3,0,3968,13624,4,0,13,3,4,80,0,8,3,3,0,0,0,0,0
32,1,414,0,2,4,2,1,1862,3,1,82,2,2,0,2,0,9907,26186,7,1,12,3,3,80,0,7,3,2,2,2,2,2,1
46,1,1319,0,3,3,3,1,1863,1,0,45,4,4,0,1,2,13225,7739,2,0,12,3,4,80,1,25,5,3,19,17,2,8,0
27,1,728,0,23,1,1,1,1864,2,0,36,2,2,5,3,1,3540,7018,1,0,21,4,4,80,1,9,5,3,9,8,5,8,0
29,1,352,2,6,1,1,1,1865,4,1,87,2,1,8,2,1,2804,15434,1,0,11,3,4,80,0,1,3,3,1,0,0,0,0
43,1,823,1,6,3,1,1,1866,1,0,81,2,5,4,3,1,19392,22539,7,0,13,3,4,80,0,21,2,3,16,12,6,14,0
48,1,1224,1,10,3,0,1,1867,4,1,91,2,5,6,2,1,19665,13583,4,0,12,3,4,80,0,29,3,3,22,10,12,9,0
29,1,459,1,24,2,0,1,1868,4,1,73,2,1,1,4,0,2439,14753,1,1,24,4,2,80,0,1,3,2,1,0,1,0,1
46,1,1254,0,10,3,0,1,1869,3,0,64,3,3,0,2,1,7314,14011,5,0,21,4,3,80,3,14,2,3,8,7,0,7,1
27,1,1131,1,15,3,0,1,1870,4,0,77,2,1,1,1,1,4774,23844,0,0,19,3,4,80,1,8,2,2,7,6,7,3,0
39,1,835,1,19,4,4,1,1871,4,1,41,3,2,1,4,2,3902,5141,8,0,14,3,2,80,3,7,2,3,2,2,2,2,0
55,1,836,1,2,4,3,1,1873,2,1,98,2,1,1,4,1,2662,7975,8,0,20,4,2,80,1,19,2,4,5,2,0,4,0
28,1,1172,0,3,3,1,1,1875,2,0,78,3,1,5,2,1,2856,3692,1,0,19,3,4,80,1,1,3,3,1,0,0,0,0
30,1,945,0,9,3,1,1,1876,2,1,89,3,1,5,4,0,1081,16019,1,0,13,3,3,80,0,1,3,2,1,0,0,0,1
22,1,391,1,7,1,0,1,1878,4,1,75,3,1,1,2,0,2472,26092,1,1,23,4,1,80,0,1,2,3,1,0,0,0,1
36,1,1266,0,10,4,3,1,1880,2,0,63,2,2,0,3,1,5673,6060,1,1,13,3,1,80,1,10,4,3,10,9,1,7,0
31,1,311,1,20,3,0,1,1881,2,1,89,3,2,2,3,2,4197,18624,1,0,11,3,1,80,1,10,2,3,10,8,0,2,0
34,1,1480,0,4,3,0,1,1882,3,1,64,3,3,0,4,1,9713,24444,2,1,13,3,4,80,3,9,3,3,5,3,1,0,0
29,1,592,1,7,3,0,1,1883,4,1,59,3,1,2,1,0,2062,19384,3,0,14,3,2,80,0,11,2,3,3,2,1,2,0
37,1,783,1,7,4,1,1,1885,4,1,78,3,2,1,1,1,4284,13588,5,1,22,4,3,80,1,16,2,3,5,3,0,4,0
35,1,219,1,16,2,4,1,1886,4,0,44,2,2,3,2,1,4788,25388,0,1,11,3,4,80,0,4,2,3,3,2,0,2,0
45,1,556,1,25,2,0,1,1888,2,0,93,2,2,3,4,1,5906,23888,0,0,13,3,4,80,2,10,2,2,9,8,3,8,0
36,1,1213,2,2,1,5,1,1890,2,1,94,2,2,8,4,0,3886,4223,1,0,21,4,4,80,0,10,2,2,10,1,0,8,0
40,1,1137,1,1,4,0,1,1892,1,1,98,3,4,4,1,2,16823,18991,2,0,11,3,1,80,1,22,3,3,19,7,11,16,0
26,1,482,1,1,2,0,1,1893,2,0,90,2,1,1,3,1,2933,14908,1,1,13,3,3,80,1,1,3,2,1,0,1,0,0
27,1,511,0,2,2,1,1,1898,1,0,89,4,2,0,3,0,6500,26997,0,0,14,3,2,80,0,9,5,2,8,7,0,7,0
